,Month,SalesSystemCode,TITULO,SupervisorEmployeeID,Monthly Subscribers,Churned Subscribers,MonthsofEmploymentRounded,Exit Date,Características (D),Características (I),Características (S),Características (C),Motivación (D),Motivación (I),Motivación (S),Motivación (C),Bajo Stress (D),Bajo Stress (I),Bajo Stress (S),Bajo Stress (C),Rental Charge,Cost to Company,Revenue Per CtC
151,2017-11-01,802788.0,SALES EXECUTIVE ,1812431,,,1.0,2018-03-26,60.0,62.0,30.0,85.0,45.0,90.0,30.0,73.0,69.0,30.0,40.0,92.0,,1533.33,
152,2017-11-01,802830.0,SALES EXECUTIVE ,1812431,,,0.0,2018-03-23,87.0,25.0,40.0,53.0,86.0,25.0,58.0,33.0,87.0,45.0,40.0,74.0,,1533.33,
153,2017-11-01,802835.0,SALES EXECUTIVE ,1812431,,,0.0,2018-03-23,60.0,55.0,57.0,60.0,59.0,74.0,40.0,55.0,60.0,45.0,79.0,74.0,,1533.33,
154,2017-11-01,802848.0,SALES EXECUTIVE ,1812431,,,0.0,2017-12-29,,,,,,,,,,,,,,1533.33,
155,2017-11-01,2487.0,SALES EXECUTIVE,8592,,,7.0,2017-11-01,,,,,,,,,,,,,,1533.33,
156,2017-11-01,2787.0,SALES EXECUTIVE ,1812487,,,0.0,2018-08-25,,,,,,,,,,,,,,1533.33,
157,2017-11-01,802498.0,SALES EXECUTIVE,1812487,,,7.0,2018-02-28,80.0,62.0,33.0,34.0,75.0,74.0,40.0,55.0,87.0,60.0,40.0,31.0,,1533.33,
158,2017-11-01,802499.0,SALES EXECUTIVE,1812487,,,7.0,,87.0,25.0,4.0,85.0,86.0,25.0,30.0,55.0,87.0,45.0,2.0,96.0,,1533.33,
159,2017-11-01,802482.0,SALES EXECUTIVE,1812487,,,7.0,,65.0,15.0,71.0,53.0,69.0,25.0,58.0,33.0,60.0,18.0,89.0,74.0,,1533.33,
160,2017-11-01,802623.0,SALES EXECUTIVE,1812487,,,5.0,2018-05-10,,,,,,,,,,,,,,1533.33,
161,2017-11-01,802610.0,SALES EXECUTIVE,1812487,,,5.0,,48.0,33.0,85.0,70.0,40.0,40.0,84.0,84.0,60.0,45.0,89.0,60.0,,1533.33,
162,2017-11-01,802636.0,SALES EXECUTIVE,1812487,,,5.0,,,,,,,,,,,,,,,1533.33,
163,2017-11-01,812408.0,SALES EXECUTIVE,1812487,,,8.0,2018-05-01,67.0,55.0,48.0,25.0,69.0,40.0,58.0,33.0,69.0,75.0,60.0,31.0,,1533.33,
164,2017-11-01,802589.0,SALES EXECUTIVE,1812487,,,5.0,2018-05-28,43.0,55.0,40.0,85.0,40.0,58.0,30.0,84.0,45.0,60.0,69.0,84.0,,1533.33,
165,2017-11-01,802620.0,SALES EXECUTIVE,1812487,,,5.0,2018-05-29,67.0,55.0,16.0,79.0,59.0,40.0,18.0,73.0,79.0,75.0,18.0,94.0,,1533.33,
166,2017-11-01,802672.0,SALES EXECUTIVE,1812487,,,3.0,2017-11-21,,,,,,,,,,,,,,1533.33,
167,2017-11-01,802726.0,SALES EXECUTIVE,1812487,,,2.0,,,,,,,,,,,,,,,1533.33,
168,2017-11-01,802707.0,SALES EXECUTIVE,1812487,76.0,4.0,2.0,,60.0,72.0,60.0,30.0,59.0,74.0,30.0,55.0,60.0,75.0,40.0,74.0,1034.7024349999997,1533.33,0.6748074028421799
169,2017-11-01,812766.0,SALES EXECUTIVE ,1812487,,,1.0,,33.0,95.0,40.0,85.0,22.0,96.0,40.0,84.0,45.0,75.0,60.0,84.0,,1533.33,
170,2017-11-01,802774.0,SALES EXECUTIVE ,1812487,50.0,3.0,1.0,2018-05-18,80.0,96.0,2.0,34.0,69.0,90.0,30.0,33.0,95.0,99.0,2.0,48.0,659.9174999999998,1533.33,0.4303819138737257
171,2017-11-01,802775.0,SALES EXECUTIVE ,1812487,,,1.0,2018-07-27,60.0,55.0,33.0,90.0,45.0,74.0,40.0,84.0,69.0,45.0,40.0,92.0,,1533.33,
172,2017-11-01,802831.0,SALES EXECUTIVE ,1812487,,,0.0,2018-03-28,43.0,86.0,57.0,79.0,22.0,90.0,58.0,73.0,69.0,75.0,69.0,84.0,,1533.33,
173,2017-11-01,701447.0,SALES EXECUTIVE,Aff - 90671,,,15.0,,48.0,7.0,40.0,96.0,30.0,25.0,58.0,96.0,69.0,6.0,40.0,92.0,,1533.33,
174,2017-11-01,802490.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2018-07-27,40.0,79.0,75.0,53.0,40.0,82.0,75.0,73.0,40.0,75.0,79.0,48.0,,1533.33,
175,2017-11-01,701055.0,SALES EXECUTIVE,Aff - 90671,,,31.0,2018-05-25,,,,,,,,,,,,,,1533.33,
176,2017-11-01,812461.0,SALES EXECUTIVE,Aff - 90671,,,8.0,2018-06-29,80.0,10.0,33.0,85.0,86.0,25.0,40.0,33.0,69.0,10.0,40.0,98.0,,1533.33,
177,2017-11-01,812421.0,SALES EXECUTIVE,Aff - 90671,,,8.0,2017-12-19,,,,,,,,,,,,,,1533.33,
178,2017-11-01,2411.0,SALES EXECUTIVE,Aff - 90671,61.0,4.0,8.0,2018-07-05,67.0,72.0,40.0,70.0,45.0,58.0,40.0,84.0,87.0,86.0,60.0,60.0,755.0710349999998,1533.33,0.49243870204065654
179,2017-11-01,802456.0,SALES EXECUTIVE,Aff - 90671,,,8.0,2017-12-19,,,,,,,,,,,,,,1533.33,
180,2017-11-01,812409.0,SALES EXECUTIVE,Aff - 90671,,,8.0,,40.0,15.0,62.0,99.0,40.0,40.0,58.0,96.0,40.0,10.0,79.0,99.0,,1533.33,
181,2017-11-01,802545.0,SALES EXECUTIVE,Aff - 90671,,,5.0,2018-07-27,52.0,15.0,40.0,94.0,59.0,10.0,58.0,96.0,45.0,30.0,40.0,84.0,,1533.33,
182,2017-11-01,802495.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2018-07-27,65.0,72.0,30.0,79.0,75.0,74.0,30.0,55.0,45.0,75.0,40.0,92.0,,1533.33,
183,2017-11-01,802640.0,SALES EXECUTIVE,Aff - 90671,,,5.0,2018-07-27,60.0,86.0,33.0,25.0,45.0,74.0,65.0,18.0,69.0,95.0,18.0,48.0,,1533.33,
184,2017-11-01,802678.0,SALES EXECUTIVE,Aff - 90671,,,3.0,2018-07-27,,,,,,,,,,,,,,1533.33,
185,2017-11-01,802624.0,SALES EXECUTIVE,Aff - 90671,,,5.0,2018-02-02,43.0,86.0,40.0,53.0,59.0,90.0,30.0,55.0,32.0,75.0,69.0,60.0,,1533.33,
186,2017-11-01,802718.0,SALES EXECUTIVE,Aff - 90671,,,2.0,2018-02-02,52.0,55.0,71.0,42.0,30.0,40.0,89.0,18.0,79.0,75.0,40.0,74.0,,1533.33,
187,2017-11-01,802674.0,SALES EXECUTIVE,Aff - 90671,,,2.0,2018-04-30,70.0,62.0,30.0,60.0,75.0,40.0,40.0,55.0,69.0,86.0,30.0,74.0,,1533.33,
188,2017-11-01,802799.0,SALES EXECUTIVE ,Aff - 90671,22.0,4.0,1.0,,,,,,,,,,,,,,300.0625,1533.33,0.19569336020295697
189,2017-11-01,802797.0,SALES EXECUTIVE ,Aff - 90671,,,0.0,2017-11-21,,,,,,,,,,,,,,1533.33,
190,2017-11-01,802833.0,SALES EXECUTIVE ,Aff - 90671,,,0.0,2018-04-13,70.0,62.0,20.0,60.0,59.0,82.0,60.0,55.0,87.0,45.0,18.0,74.0,,1533.33,
191,2017-11-01,812401.0,SALES EXECUTIVE,8592,,,8.0,2018-03-20,70.0,15.0,57.0,70.0,75.0,10.0,75.0,73.0,69.0,30.0,40.0,74.0,,1533.33,
192,2017-11-01,2512.0,SALES EXECUTIVE,1812401,,,6.0,,,,,,,,,,,,,,,1533.33,
193,2017-11-01,782544.0,SALES EXECUTIVE,1812401,,,5.0,2018-02-02,93.0,33.0,20.0,34.0,93.0,40.0,11.0,55.0,95.0,45.0,40.0,31.0,,1533.33,
194,2017-11-01,802612.0,SALES EXECUTIVE,1812401,,,5.0,,,,,,,,,,,,,,,1533.33,
195,2017-11-01,2468.0,SALES EXECUTIVE,1812401,,,8.0,,,,,,,,,,,,,,,1533.33,
196,2017-11-01,802481.0,SALES EXECUTIVE,1812401,,,7.0,2017-12-20,,,,,,,,,,,,,,1533.33,
197,2017-11-01,802575.0,SALES EXECUTIVE,1812401,,,5.0,,,,,,,,,,,,,,,1533.33,
198,2017-11-01,2628.0,SALES EXECUTIVE,1812401,,,5.0,2018-03-16,40.0,43.0,71.0,85.0,30.0,40.0,89.0,73.0,45.0,60.0,40.0,42.0,,1533.33,
199,2017-11-01,802622.0,SALES EXECUTIVE,1812401,,,5.0,2018-03-27,95.0,25.0,10.0,70.0,95.0,40.0,11.0,55.0,95.0,30.0,18.0,84.0,,1533.33,
200,2017-11-01,2449.0,SALES EXECUTIVE,1812401,,,8.0,2018-02-16,,,,,,,,,,,,,,1533.33,
201,2017-11-01,802614.0,SALES EXECUTIVE,1812401,,,5.0,2018-07-02,84.0,55.0,62.0,20.0,96.0,74.0,65.0,7.0,99.0,45.0,69.0,48.0,,1533.33,
202,2017-11-01,802675.0,SALES EXECUTIVE,1812401,,,3.0,2017-12-20,,,,,,,,,,,,,,1533.33,
203,2017-11-01,802717.0,SALES EXECUTIVE,1812401,,,2.0,2018-03-16,23.0,86.0,57.0,79.0,30.0,82.0,40.0,93.0,23.0,86.0,79.0,60.0,,1533.33,
204,2017-11-01,812776.0,SALES EXECUTIVE ,1812401,,,1.0,2018-03-23,,,,,,,,,,,,,,1533.33,
205,2017-11-01,802785.0,SALES EXECUTIVE ,1812401,,,1.0,,90.0,43.0,10.0,34.0,90.0,58.0,11.0,18.0,87.0,45.0,18.0,60.0,,1533.33,
206,2017-11-01,802786.0,SALES EXECUTIVE ,1812401,,,1.0,2017-12-20,,,,,,,,,,,,,,1533.33,
207,2017-11-01,802828.0,SALES EXECUTIVE ,1812401,,,0.0,2018-04-20,65.0,55.0,57.0,60.0,75.0,82.0,40.0,55.0,45.0,30.0,79.0,74.0,,1533.33,
208,2017-11-01,802832.0,SALES EXECUTIVE ,1812401,,,0.0,2018-03-06,43.0,25.0,81.0,53.0,22.0,58.0,75.0,33.0,69.0,18.0,89.0,74.0,,1533.33,
209,2017-11-01,812853.0,SALES EXECUTIVE ,1812401,,,0.0,,48.0,72.0,40.0,85.0,40.0,74.0,65.0,84.0,60.0,75.0,30.0,84.0,,1533.33,
221,2017-12-01,802518.0,SALES EXECUTIVE,91868,,,7.0,2017-12-01,,,,,,,,,,,,,,1533.33,
222,2017-12-01,812399.0,SALES EXECUTIVE,Aff - 687,,,9.0,2017-12-18,,,,,,,,,,,,,,1533.33,
223,2017-12-01,812407.0,SALES EXECUTIVE,Aff - 687,44.0,3.0,9.0,2017-12-18,,,,,,,,,,,,,688.2631099999995,1533.33,0.44886822145265504
224,2017-12-01,812421.0,SALES EXECUTIVE,Aff - 90671,,,9.0,2017-12-19,,,,,,,,,,,,,,1533.33,
225,2017-12-01,802456.0,SALES EXECUTIVE,Aff - 90671,3.0,3.0,9.0,2017-12-19,,,,,,,,,,,,,54.98603499999999,1533.33,0.035860535566381656
287,2017-12-01,812400.0,SALES EXECUTIVE,8592,,,9.0,,23.0,72.0,88.0,53.0,30.0,82.0,89.0,7.0,23.0,60.0,89.0,92.0,,1533.33,
288,2017-12-01,812410.0,SALES EXECUTIVE,7935,,,9.0,,60.0,55.0,71.0,70.0,59.0,58.0,89.0,55.0,60.0,60.0,40.0,84.0,,1533.33,
289,2017-12-01,812412.0,SALES EXECUTIVE,7935,,,9.0,,48.0,25.0,71.0,60.0,59.0,40.0,75.0,18.0,40.0,30.0,69.0,92.0,,1533.33,
290,2017-12-01,802481.0,SALES EXECUTIVE,1812401,,,8.0,2017-12-20,,,,,,,,,,,,,,1533.33,
291,2017-11-01,812400.0,SALES EXECUTIVE,8592,,,8.0,,23.0,72.0,88.0,53.0,30.0,82.0,89.0,7.0,23.0,60.0,89.0,92.0,,1533.33,
292,2017-11-01,812410.0,SALES EXECUTIVE,7935,,,8.0,,60.0,55.0,71.0,70.0,59.0,58.0,89.0,55.0,60.0,60.0,40.0,84.0,,1533.33,
293,2017-11-01,812412.0,SALES EXECUTIVE,7935,,,8.0,,48.0,25.0,71.0,60.0,59.0,40.0,75.0,18.0,40.0,30.0,69.0,92.0,,1533.33,
294,2017-11-01,2467.0,SALES EXECUTIVE,8592,,,8.0,,46.0,72.0,71.0,60.0,45.0,58.0,75.0,73.0,45.0,86.0,69.0,60.0,,1533.33,
298,2017-10-01,91868.0,SALES SUPERVISOR,1812390,,,65.0,,,,,,,,,,,,,,,1953.33,
299,2017-10-01,2352.0,SALES EXECUTIVE,91868,,,8.0,2017-10-04,,,,,,,,,,,,,,1533.33,
300,2017-10-01,2430.0,SALES EXECUTIVE,91868,,,7.0,,70.0,62.0,48.0,34.0,75.0,74.0,58.0,33.0,69.0,60.0,60.0,48.0,,1533.33,
301,2017-10-01,2438.0,SALES EXECUTIVE,91868,78.0,6.0,7.0,2018-04-12,52.0,55.0,33.0,60.0,69.0,58.0,40.0,55.0,40.0,60.0,40.0,74.0,994.9624999999995,1533.33,0.648889997586951
302,2017-10-01,700894.0,SALES EXECUTIVE,91868,,,33.0,,75.0,55.0,25.0,90.0,85.0,58.0,30.0,84.0,69.0,60.0,30.0,92.0,,1533.33,
303,2017-10-01,700915.0,SALES EXECUTIVE,91868,80.0,2.0,32.0,,60.0,25.0,75.0,85.0,40.0,74.0,65.0,84.0,79.0,6.0,89.0,84.0,1080.1985349999998,1533.33,0.7044788369105149
304,2017-10-01,701450.0,SALES EXECUTIVE,91868,104.0,2.0,13.0,2018-03-28,52.0,62.0,40.0,70.0,59.0,58.0,58.0,84.0,45.0,75.0,40.0,60.0,1365.1875000000005,1533.33,0.8903416094382818
305,2017-10-01,802446.0,SALES EXECUTIVE,91868,,,7.0,2017-11-30,,,,,,,,,,,,,,1533.33,
306,2017-10-01,802496.0,SALES EXECUTIVE,91868,,,6.0,2018-04-13,70.0,95.0,20.0,25.0,85.0,95.0,11.0,7.0,60.0,86.0,40.0,60.0,,1533.33,
307,2017-10-01,802518.0,SALES EXECUTIVE,91868,,,5.0,2017-12-01,,,,,,,,,,,,,,1533.33,
308,2017-10-01,802581.0,SALES EXECUTIVE,91868,,,4.0,2018-08-31,67.0,15.0,40.0,94.0,59.0,25.0,65.0,93.0,79.0,18.0,30.0,92.0,,1533.33,
309,2017-10-01,802673.0,SALES EXECUTIVE,91868,72.0,6.0,2.0,2018-08-01,40.0,33.0,62.0,90.0,30.0,25.0,75.0,93.0,45.0,60.0,60.0,84.0,1006.7249999999997,1533.33,0.6565612099156736
310,2017-10-01,802680.0,SALES EXECUTIVE,91868,,,1.0,2018-03-23,43.0,33.0,57.0,85.0,40.0,58.0,58.0,73.0,45.0,30.0,69.0,92.0,,1533.33,
311,2017-10-01,802681.0,SALES EXECUTIVE,91868,,,2.0,2018-08-31,40.0,86.0,71.0,70.0,10.0,90.0,58.0,33.0,69.0,75.0,89.0,92.0,,1533.33,
312,2017-10-01,802706.0,SALES EXECUTIVE ,91868,,,1.0,,84.0,33.0,40.0,60.0,85.0,25.0,40.0,84.0,87.0,60.0,60.0,48.0,,1533.33,
313,2017-10-01,802727.0,SALES EXECUTIVE,91868,,,1.0,,,,,,,,,,,,,,,1533.33,
314,2017-10-01,802796.0,SALES EXECUTIVE ,91868,,,0.0,,60.0,62.0,30.0,70.0,69.0,40.0,30.0,84.0,45.0,86.0,40.0,60.0,,1533.33,
315,2017-10-01,812417.0,SALES EXECUTIVE,91868,,,7.0,2017-10-31,,,,,,,,,,,,,,1533.33,
316,2017-10-01,2725.0,SALES EXECUTIVE,Aff - 687,,,1.0,2017-10-31,,,,,,,,,,,,,,1533.33,
317,2017-10-01,782546.0,SALES EXECUTIVE,Aff - 687,,,4.0,2017-10-31,,,,,,,,,,,,,,1533.33,
318,2017-10-01,802480.0,SALES EXECUTIVE,Aff - 687,,,6.0,,80.0,62.0,20.0,70.0,75.0,74.0,40.0,55.0,87.0,60.0,11.0,84.0,,1533.33,
319,2017-10-01,802486.0,SALES EXECUTIVE,Aff - 687,,,6.0,2018-07-27,60.0,7.0,62.0,94.0,40.0,10.0,65.0,93.0,79.0,10.0,69.0,92.0,,1533.33,
320,2017-10-01,802513.0,SALES EXECUTIVE,Aff - 687,,,5.0,,84.0,7.0,40.0,90.0,85.0,25.0,40.0,84.0,87.0,6.0,60.0,92.0,,1533.33,
321,2017-10-01,802574.0,SALES EXECUTIVE,Aff - 687,,,4.0,2018-03-28,65.0,33.0,57.0,79.0,59.0,58.0,65.0,73.0,69.0,30.0,60.0,84.0,,1533.33,
322,2017-10-01,802590.0,SALES EXECUTIVE,Aff - 687,72.0,3.0,4.0,2018-05-31,52.0,43.0,62.0,70.0,69.0,74.0,65.0,33.0,40.0,30.0,69.0,92.0,959.3229049999995,1533.33,0.62564673292768
323,2017-10-01,802608.0,SALES EXECUTIVE,Aff - 687,89.0,3.0,4.0,2017-12-18,,,,,,,,,,,,,1130.6567349999996,1533.33,0.7373864301878915
324,2017-10-01,802679.0,SALES EXECUTIVE,Aff - 687,,,2.0,,80.0,25.0,33.0,70.0,90.0,25.0,40.0,18.0,60.0,45.0,40.0,96.0,,1533.33,
325,2017-10-01,802709.0,SALES EXECUTIVE ,Aff - 687,,,1.0,,75.0,86.0,20.0,25.0,75.0,82.0,18.0,18.0,79.0,86.0,30.0,48.0,,1533.33,
326,2017-10-01,802761.0,SALES EXECUTIVE ,Aff - 687,,,0.0,2018-03-23,67.0,55.0,57.0,60.0,69.0,40.0,40.0,73.0,69.0,75.0,79.0,60.0,,1533.33,
327,2017-10-01,802762.0,SALES EXECUTIVE ,Aff - 687,,,0.0,2017-11-30,,,,,,,,,,,,,,1533.33,
328,2017-10-01,802765.0,SALES EXECUTIVE ,Aff - 687,,,0.0,2018-04-20,23.0,86.0,62.0,85.0,22.0,90.0,65.0,84.0,32.0,75.0,69.0,84.0,,1533.33,
329,2017-10-01,802798.0,SALES EXECUTIVE ,Aff - 687,,,0.0,2017-10-10,,,,,,,,,,,,,,1533.33,
330,2017-10-01,812399.0,SALES EXECUTIVE,Aff - 687,,,7.0,2017-12-18,,,,,,,,,,,,,,1533.33,
331,2017-10-01,812406.0,SALES EXECUTIVE,Aff - 687,,,7.0,,67.0,43.0,40.0,85.0,45.0,74.0,30.0,93.0,87.0,30.0,69.0,74.0,,1533.33,
332,2017-10-01,812407.0,SALES EXECUTIVE,Aff - 687,45.0,3.0,7.0,2017-12-18,,,,,,,,,,,,,677.3057099999995,1533.33,0.4417220754827725
333,2017-10-01,2431.0,SALES EXECUTIVE,1812390,,,7.0,2018-02-01,40.0,90.0,25.0,94.0,40.0,90.0,30.0,84.0,40.0,86.0,30.0,96.0,,1533.33,
334,2017-10-01,701111.0,SALES EXECUTIVE,1812431,,,28.0,,43.0,72.0,48.0,60.0,59.0,82.0,30.0,55.0,32.0,60.0,79.0,74.0,,1533.33,
335,2017-10-01,802429.0,SALES EXECUTIVE,1812431,,,7.0,,65.0,62.0,57.0,42.0,69.0,74.0,58.0,33.0,60.0,60.0,69.0,60.0,,1533.33,
336,2017-10-01,802462.0,SALES EXECUTIVE,1812431,,,7.0,2018-04-12,87.0,86.0,20.0,13.0,85.0,90.0,40.0,7.0,95.0,75.0,11.0,31.0,,1533.33,
337,2017-10-01,802573.0,SALES EXECUTIVE,1812431,,,4.0,2018-07-12,,,,,,,,,,,,,,1533.33,
338,2017-10-01,802576.0,SALES EXECUTIVE,1812431,,,4.0,,,,,,,,,,,,,,,1533.33,
339,2017-10-01,802588.0,SALES EXECUTIVE,1812431,46.0,8.0,4.0,2018-08-31,,,,,,,,,,,,,595.7374349999997,1533.33,0.3885252587505623
340,2017-10-01,802632.0,SALES EXECUTIVE,1812431,,,4.0,,67.0,62.0,33.0,42.0,59.0,74.0,40.0,33.0,79.0,60.0,40.0,60.0,,1533.33,
341,2017-10-01,802637.0,SALES EXECUTIVE,1812431,,,4.0,2018-03-27,65.0,72.0,25.0,42.0,69.0,40.0,30.0,33.0,60.0,95.0,30.0,60.0,,1533.33,
342,2017-10-01,802685.0,SALES EXECUTIVE,1812431,,,2.0,,84.0,43.0,40.0,42.0,75.0,58.0,40.0,33.0,95.0,45.0,60.0,60.0,,1533.33,
343,2017-10-01,802708.0,SALES EXECUTIVE,1812431,,,1.0,,67.0,43.0,40.0,34.0,69.0,74.0,58.0,18.0,69.0,30.0,40.0,60.0,,1533.33,
344,2017-10-01,802747.0,SALES EXECUTIVE ,1812431,,,0.0,2017-11-23,,,,,,,,,,,,,,1533.33,
345,2017-10-01,802748.0,SALES EXECUTIVE ,1812431,,,0.0,2017-11-30,,,,,,,,,,,,,,1533.33,
346,2017-10-01,802759.0,SALES EXECUTIVE ,1812431,,,0.0,,,,,,,,,,,,,,,1533.33,
347,2017-10-01,802760.0,SALES EXECUTIVE ,1812431,,,0.0,,70.0,55.0,16.0,53.0,86.0,40.0,11.0,33.0,45.0,75.0,30.0,74.0,,1533.33,
348,2017-10-01,802788.0,SALES EXECUTIVE ,1812431,,,0.0,2018-03-26,60.0,62.0,30.0,85.0,45.0,90.0,30.0,73.0,69.0,30.0,40.0,92.0,,1533.33,
349,2017-10-01,812404.0,SALES EXECUTIVE,1812431,,,7.0,2017-10-31,,,,,,,,,,,,,,1533.33,
350,2017-10-01,2487.0,SALES EXECUTIVE,1812390,,,6.0,2017-11-01,,,,,,,,,,,,,,1533.33,
351,2017-10-01,802482.0,SALES EXECUTIVE,1812487,,,6.0,,65.0,15.0,71.0,53.0,69.0,25.0,58.0,33.0,60.0,18.0,89.0,74.0,,1533.33,
352,2017-10-01,802498.0,SALES EXECUTIVE,1812487,49.0,1.0,6.0,2018-02-28,80.0,62.0,33.0,34.0,75.0,74.0,40.0,55.0,87.0,60.0,40.0,31.0,617.0499999999997,1533.33,0.4024247878799735
353,2017-10-01,802499.0,SALES EXECUTIVE,1812487,,,6.0,,87.0,25.0,4.0,85.0,86.0,25.0,30.0,55.0,87.0,45.0,2.0,96.0,,1533.33,
354,2017-10-01,802589.0,SALES EXECUTIVE,1812487,,,4.0,2018-05-28,43.0,55.0,40.0,85.0,40.0,58.0,30.0,84.0,45.0,60.0,69.0,84.0,,1533.33,
355,2017-10-01,802610.0,SALES EXECUTIVE,1812487,,,4.0,,48.0,33.0,85.0,70.0,40.0,40.0,84.0,84.0,60.0,45.0,89.0,60.0,,1533.33,
356,2017-10-01,802620.0,SALES EXECUTIVE,1812487,44.0,4.0,4.0,2018-05-29,67.0,55.0,16.0,79.0,59.0,40.0,18.0,73.0,79.0,75.0,18.0,94.0,586.7989049999998,1533.33,0.3826957699908042
357,2017-10-01,802623.0,SALES EXECUTIVE,1812487,,,4.0,2018-05-10,,,,,,,,,,,,,,1533.33,
358,2017-10-01,802636.0,SALES EXECUTIVE,1812487,,,4.0,,,,,,,,,,,,,,,1533.33,
359,2017-10-01,802672.0,SALES EXECUTIVE,1812487,,,2.0,2017-11-21,,,,,,,,,,,,,,1533.33,
360,2017-10-01,802707.0,SALES EXECUTIVE,1812487,,,1.0,,60.0,72.0,60.0,30.0,59.0,74.0,30.0,55.0,60.0,75.0,40.0,74.0,,1533.33,
361,2017-10-01,802726.0,SALES EXECUTIVE,1812487,,,1.0,,,,,,,,,,,,,,,1533.33,
362,2017-10-01,802774.0,SALES EXECUTIVE ,1812487,,,0.0,2018-05-18,80.0,96.0,2.0,34.0,69.0,90.0,30.0,33.0,95.0,99.0,2.0,48.0,,1533.33,
363,2017-10-01,802775.0,SALES EXECUTIVE ,1812487,,,0.0,2018-07-27,60.0,55.0,33.0,90.0,45.0,74.0,40.0,84.0,69.0,45.0,40.0,92.0,,1533.33,
364,2017-10-01,812408.0,SALES EXECUTIVE,1812487,,,7.0,2018-05-01,67.0,55.0,48.0,25.0,69.0,40.0,58.0,33.0,69.0,75.0,60.0,31.0,,1533.33,
365,2017-10-01,812766.0,SALES EXECUTIVE ,1812487,,,0.0,,33.0,95.0,40.0,85.0,22.0,96.0,40.0,84.0,45.0,75.0,60.0,84.0,,1533.33,
366,2017-10-01,2411.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2018-07-05,67.0,72.0,40.0,70.0,45.0,58.0,40.0,84.0,87.0,86.0,60.0,60.0,,1533.33,
367,2017-10-01,701055.0,SALES EXECUTIVE,Aff - 90671,,,30.0,2018-05-25,,,,,,,,,,,,,,1533.33,
368,2017-10-01,701447.0,SALES EXECUTIVE,Aff - 90671,,,14.0,,48.0,7.0,40.0,96.0,30.0,25.0,58.0,96.0,69.0,6.0,40.0,92.0,,1533.33,
369,2017-10-01,802456.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2017-12-19,,,,,,,,,,,,,,1533.33,
370,2017-10-01,802490.0,SALES EXECUTIVE,Aff - 90671,,,6.0,2018-07-27,40.0,79.0,75.0,53.0,40.0,82.0,75.0,73.0,40.0,75.0,79.0,48.0,,1533.33,
371,2017-10-01,802495.0,SALES EXECUTIVE,Aff - 90671,,,6.0,2018-07-27,65.0,72.0,30.0,79.0,75.0,74.0,30.0,55.0,45.0,75.0,40.0,92.0,,1533.33,
372,2017-10-01,802545.0,SALES EXECUTIVE,Aff - 90671,,,4.0,2018-07-27,52.0,15.0,40.0,94.0,59.0,10.0,58.0,96.0,45.0,30.0,40.0,84.0,,1533.33,
373,2017-10-01,802624.0,SALES EXECUTIVE,Aff - 90671,,,4.0,2018-02-02,43.0,86.0,40.0,53.0,59.0,90.0,30.0,55.0,32.0,75.0,69.0,60.0,,1533.33,
374,2017-10-01,802640.0,SALES EXECUTIVE,Aff - 90671,59.0,3.0,4.0,2018-07-27,60.0,86.0,33.0,25.0,45.0,74.0,65.0,18.0,69.0,95.0,18.0,48.0,803.4024999999998,1533.33,0.5239592912158504
375,2017-10-01,802674.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2018-04-30,70.0,62.0,30.0,60.0,75.0,40.0,40.0,55.0,69.0,86.0,30.0,74.0,,1533.33,
376,2017-10-01,802678.0,SALES EXECUTIVE,Aff - 90671,,,2.0,2018-07-27,,,,,,,,,,,,,,1533.33,
377,2017-10-01,802718.0,SALES EXECUTIVE,Aff - 90671,,,1.0,2018-02-02,52.0,55.0,71.0,42.0,30.0,40.0,89.0,18.0,79.0,75.0,40.0,74.0,,1533.33,
378,2017-10-01,802799.0,SALES EXECUTIVE ,Aff - 90671,,,0.0,,,,,,,,,,,,,,,1533.33,
379,2017-10-01,812400.0,SALES EXECUTIVE,Aff - 90671,,,7.0,,23.0,72.0,88.0,53.0,30.0,82.0,89.0,7.0,23.0,60.0,89.0,92.0,,1533.33,
380,2017-10-01,812409.0,SALES EXECUTIVE,Aff - 90671,,,7.0,,40.0,15.0,62.0,99.0,40.0,40.0,58.0,96.0,40.0,10.0,79.0,99.0,,1533.33,
381,2017-10-01,812421.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2017-12-19,,,,,,,,,,,,,,1533.33,
382,2017-10-01,812461.0,SALES EXECUTIVE,Aff - 90671,,,7.0,2018-06-29,80.0,10.0,33.0,85.0,86.0,25.0,40.0,33.0,69.0,10.0,40.0,98.0,,1533.33,
383,2017-10-01,812401.0,SALES EXECUTIVE,1812390,,,7.0,2018-03-20,70.0,15.0,57.0,70.0,75.0,10.0,75.0,73.0,69.0,30.0,40.0,74.0,,1533.33,
384,2017-10-01,2449.0,SALES EXECUTIVE,1812401,42.0,8.0,7.0,2018-02-16,,,,,,,,,,,,,622.1271749999996,1533.33,0.40573599616520883
385,2017-10-01,2468.0,SALES EXECUTIVE,1812401,,,7.0,,,,,,,,,,,,,,,1533.33,
